word_form	frequency	length
ناستے	1	5
جماعتوں	1	7
بندوں	1	5
سوچتی	1	5
سونا	1	4
کرکے	1	4
تقرریوں	1	7
ٹال	1	3
نمائندے	1	7
سکینڈل	1	6
ظلم	1	3
ووٹرز	1	5
رکن	1	3
سیکشن	1	5
کھروں	1	5
کراہنا	1	6
مسکراہٹ	1	7
سیکھتے	1	6
ٹھوس	1	4
سکھایا	1	6
ہاتھی	1	5
مرغا	1	4
ویسٹرن	1	6
ہیٹن	1	4
گودام	1	5
جوانی	1	5
اگست	1	4
پک	1	2
ہای	1	3
ملکی	1	4
شر	1	2
مشین	1	4
سادا	1	4
ھلنایکی	1	7
تنکے	1	4
سروے	1	4
سلم	1	3
اقتدار	1	6
ہٹا	1	3
ووٹوں	1	5
نمودار	1	6
فوٹوگرافر	1	9
اولیور	1	6
فادر	1	4
اسٹریٹ	1	6
روانی	1	5
متعارف	1	6
کرانے	1	5
​​الیگزینڈر	1	11
دھمکی	1	5
گھسیٹا	1	6
اکیلی	1	5
چاٹ	1	3
اکثریت	1	6
ممالک	1	5
چارہ	1	4
انتخاب	1	6
بندروں	1	6
جزیرہ	1	5
پروردگار	1	8
سیل	1	3
تنقید	1	5
جھیل	1	4
لابسٹر	1	6
اصطلاحات	1	8
میٹروپولیٹن	1	11
بنائے	1	5
مرد	1	3
سرے	1	3
جائزے	1	5
اسپریڈز	1	7
صفحہ	1	4
اول	1	3
مایوسانہ	1	8
نااہل	1	5
کھولا	1	5
تلفظ	1	4
محکمے	1	5
نمائندگی	1	8
فکسنگ	1	5
ثانی	1	4
دکھانا	1	6
گھوںسلی	1	7
جنوب	1	4
ڈوراڈو	1	6
میلا	1	4
العنان	1	6
بادشاہت	1	7
نرسوں	1	5
ٹوتھ	1	4
پیسٹ	1	4
الیکشن	1	6
بھولو	1	5
نروس	1	4
لاو	1	3
ماسک	1	4
ڈایافرام	1	8
دہرا	1	4
گاتی	1	4
تربیت	1	5
اتھارٹی	1	7
آرکسٹرا	1	7
بجانا	1	5
بجاتے	1	5
اسکولوں	1	7
اصولوں	1	6
چھوڑتے	1	6
شامک	1	4
ویگنر	1	5
تیاری	1	5
سکی	1	3
سامعین	1	6
نعرہ	1	4
شوز	1	3
پیپلز	1	5
کلبوں	1	5
ریستورانوں	1	10
ڈمپ	1	3
ایکڑ	1	4
لونسم	1	5
ویسٹ	1	4
ونگ	1	3
خیموں	1	5
سوتے	1	4
خیمے	1	4
شعلے	1	4
کیڑے	1	4
آنسوؤں	1	6
پوخر	1	4
تیرتا	1	5
خیمہ	1	4
لہجے	1	4
بولیں	1	5
کڑا	1	3
پیکنگ	1	5
آرنلڈ	1	5
مہمانوں	1	7
ذریعہ	1	5
ریمنڈ	1	5
بٹلر	1	4
لاشیں	1	5
پتائی	1	5
گرا	1	3
سگنل	1	4
جنکشن	1	5
وینس	1	4
ڈیم	1	3
بینکوں	1	6
سیلم	1	4
ویلیو	1	5
چولہا	1	5
آرٹ	1	3
باقاعدہ	1	7
بانگ	1	4
برمی	1	4
مندر	1	4
چھتوں	1	5
اسکاچ	1	5
کھلونے	1	6
جیری	1	4
کھیلنا	1	6
جنک	1	3
فرٹز	1	4
لینگ	1	4
سنسر	1	4
اپریل	1	5
پریمیئر	1	7
موصول	1	5
قصر	1	3
عنوان	1	5
منفی	1	4
مناظر	1	5
بھرے	1	4
بحال	1	4
فاؤنڈیشن	1	8
فنڈنگ	1	5
​​کے	1	4
لیبوریٹری	1	9
بولوگنا	1	7
بحالی	1	5
میونخ	1	5
مارٹن	1	5
سروسز	1	5
کیما	1	4
کرٹ	1	3
کلارا	1	5
جون	1	3
بھائیوں	1	7
خزاں	1	4
سنسنی	1	5
باب	1	3
چڑھ	1	3
دہشت	1	4
فریضہ	1	5
آڑ	1	2
کھلونا	1	6
سیب	1	3
عذاب	1	4
آمادہ	1	5
سیڑھیوں	1	7
لگانے	1	5
وقار	1	4
ذلت	1	3
چیٹنگ	1	5
-پہلا	1	5
بلاو	1	4
عامہ	1	4
دارانہ	1	6
لیب	1	3
کسر	1	3
ابلیھاگاروں	1	11
موازنہ	1	6
مذکورہ	1	6
سائز	1	4
سمجھے	1	5
جنسی	1	4
سختی	1	4
جنسیت	1	5
فل	1	2
سٹاپ	1	4
جزوی	1	4
ناہموار	1	7
سٹائل	1	5
سستی	1	4
مایاوی	1	6
صریح	1	4
نشانیاں	1	7
فسادات	1	6
مسترد	1	5
ڈیوٹی	1	5
میہنتی	1	6
بہار	1	4
باڑ	1	3
ریپنگ	1	5
مٹھائی	1	6
پھل	1	3
پاوڈر	1	5
ذرات	1	4
شاپ	1	3
عرصے	1	4
لیڈ	1	3
دبائیں	1	6
ساڑھے	1	5
لاکھ	1	4
رکاوٹیں	1	7
کھڑی	1	4
افواج	1	5
ضمن	1	3
متصادم	1	6
نابینا	1	6
انحصار	1	6
تفصیلی	1	6
ٹریک	1	4
فائلیں	1	6
جلدوں	1	5
فورسز	1	5
ملحقہ	1	5
بش	1	2
کھوکھلی	1	7
بندرگاہ	1	7
خوشبو	1	5
گاہوں	1	5
چھان	1	4
بین	1	3
مقبول	1	5
اسٹیشنز	1	7
برآمد	1	5
اضلاع	1	5
کتیا	1	4
غلیظ	1	4
حماقت	1	5
آئیے	1	4
ہرن	1	3
گدا	1	3
پیدائش	1	6
فر	1	2
انسلجھی	1	7
سارج	1	4
ابلی	1	4
چھوٹوں	1	6
سارجنٹ	1	6
مگرمچرچھ	1	8
چینٹی	1	5
رینگتے	1	6
تھوکا	1	5
گرین	1	4
گری	1	3
میوے	1	4
بوڑھی	1	5
سالہ	1	4
رازداری	1	7
تنگ	1	3
-کہاں	1	5
اسکاٹ	1	5
لینڈ	1	4
یارڈ	1	4
بچھایا	1	6
سیکنڈز	1	6
دم	1	2
پردہ	1	4
ڈویژن	1	5
پابند	1	5
مجاز	1	4
چنگل	1	4
صورتحال	1	7
خزانے	1	5
ارکان	1	5
بیویوں	1	6
خرچے	1	4
اندوز	1	5
انجام	1	5
مانگتا	1	6
افسر	1	4
خطرات	1	5
ورانہ	1	5
کھینچنا	1	7
خاتمہ	1	5
ترس	1	3
اراکین	1	6
چھاپے	1	5
چوہا	1	4
رہائشی	1	6
خاصیت	1	5
تلاشیاں	1	7
رضامند	1	6
کنکشن	1	5
مضمون	1	5
اکھٹا	1	5
مکھی	1	4
ماربلیس	1	7
تاش	1	3
کھیلتا	1	6
مرکوز	1	5
بہتان	1	5
ترکیب	1	5
تے	1	2
رومال	1	5
تسخیر	1	5
جبلتوں	1	6
سوالیہ	1	6
شاذ	1	3
نادر	1	4
کامیابیاں	1	9
-ہم	1	3
ناطے	1	4
سہولیات	1	7
جیلوں	1	5
کلینکوں	1	7
خواہشوں	1	7
مربع	1	4
ہلچل	1	4
شبے	1	3
-ہیں	1	4
بکھاریوں	1	8
ہلوا	1	4
پنیر	1	4
بدبو	1	4
بیٹوں	1	5
خرراٹی	1	6
جوؤں	1	4
جاگ	1	3
فروشوں	1	6
مکھن	1	4
گنگنا	1	5
روسٹ	1	4
بیف	1	3
جمعہ	1	4
ایمل	1	4
مریضوں	1	6
اطلاعات	1	7
پہنچاتی	1	7
رپورٹس	1	6
اسپتالوں	1	8
پتوں	1	4
ممی	1	3
ورماؤتھ	1	7
میزپوش	1	6
مہوگنی	1	6
پالش	1	4
مواد	1	4
طباعت	1	5
اشتھار	1	6
مخلص	1	4
فائل	1	4
-کے	1	3
سنتری	1	5
چھلکے	1	5
رویے	1	4
دبر	1	3
نکلا	1	4
لوٹا	1	4
نظروں	1	5
تخم	1	3
کونگس	1	5
شاخ	1	3
لاپرواہی	1	8
گیٹ	1	3
پہرے	1	4
راؤنڈ	1	5
گھٹیا	1	5
نرک	1	3
سنبل	1	4
چمک	1	3
ہاتھیوں	1	7
عمومی	1	5
دروازوں	1	7
تالے	1	4
بجی	1	3
شیڈ	1	3
ہٹ	1	2
کونسی	1	5
شکر	1	3
فائن	1	4
گھنٹوں	1	6
چوروں	1	5
آزمائش	1	6
دستیاب	1	6
گھرا	1	4
طلب	1	3
کوٹھے	1	5
پانچویں	1	7
ریپ	1	3
پہیوں	1	5
رخ	1	2
ہومسائیڈ	1	8
سکواڈ	1	5
چوکیداروں	1	9
مردار	1	5
میخانے	1	6
دھیان	1	5
دکھانے	1	6
حکمرانی	1	7
ٹیگل	1	4
برینڈن	1	6
برگ	1	3
تقریریں	1	7
صفایا	1	5
کمیشن	1	5
دنڈ	1	3
مستثنی	1	6
بنیادوں	1	7
آسانی	1	5
مفید	1	4
لعنتی	1	5
اذیت	1	4
گھومنے	1	6
سینسنگ	1	6
لامتناہی	1	8
پوسٹر	1	5
لائیں	1	5
چللاتی	1	6
لگایا	1	5
الاؤ	1	4
بجھ	1	3
مٹا	1	3
کلائنٹ	1	6
مجبوری	1	6
پلاسٹر	1	6
جبر	1	3
اعمال	1	5
حاجت	1	4
جلاد	1	4
تندرست	1	6
شق	1	2
بریکآؤٹ	1	7
رہائی	1	5
مائیں	1	5
پوچھتے	1	6
تحفظ	1	4
گونگے	1	5
حضرت	1	4
السلام	1	6
برساتے	1	6
شکنی	1	4
ارتھ	1	4
سنجیدگی	1	7
مشن	1	3
جوئی	1	4
گرما	1	4
سیمی	1	4
زنجیر	1	5
سنکردوست	1	8
ایف	1	3
ذلیل	1	4
غلام	1	4
چاکلیٹ	1	6
تاہیٹی	1	6
فجی	1	3
جزائر	1	5
کورل	1	4
متلاشی	1	6
نیشنل	1	5
سوسائٹی	1	7
نامزد	1	5
بیویاں	1	6
کینری	1	5
خناق	1	4
بعض	1	3
جھونکا	1	6
رو	1	2
کھدائی	1	6
رہن	1	3
ٹائمز	1	5
برے	1	3
صدقہ	1	4
وارڈ	1	4
اسسے	1	4
بھیبڑا	1	6
چالیں	1	5
موالی	1	5
گرام	1	4
پاؤڈر	1	5
پہنچانا	1	7
چمڑے	1	4
برش	1	3
نصب	1	3
چہرہ	1	4
بگ	1	2
بغداد	1	5
سمر	1	3
قند	1	3
لیبل	1	4
قالین	1	5
کروگی	1	5
بیڑا	1	4
فیس	1	3
گایوں	1	5
ٹانگوں	1	6
پوسٹ	1	4
پلگ	1	3
اٹیچی	1	5
لیک	1	3
سیاح	1	4
راجہ	1	4
تجارت	1	5
خاندانی	1	7
ٹھنڈا	1	5
ڈریسنگ	1	6
ٹکس	1	3
اولڈ	1	4
بورڈنگ	1	6
زمینوں	1	6
بلڈ	1	3
میچ	1	3
قطرہ	1	4
جدید	1	4
ڈیزائن	1	6
ڈائمز	1	5
گزارنے	1	6
لمبائی	1	6
بنیادی	1	6
دیواروں	1	7
کنجوس	1	5
ذخیرہ	1	5
اندوزی	1	6
جھٹکا	1	5
اینی	1	4
گریجویٹ	1	7
مانند	1	5
خیر	1	3
مقدم	1	4
تیتر	1	4
بولی	1	4
جوش	1	3
سیس	1	3
گیلی	1	4
چارلسٹن	1	7
ججوں	1	4
ٹیپ	1	3
حاضر	1	4
وتیلو	1	5
جل	1	2
سوئمنگ	1	6
بنتا	1	4
شگاف	1	4
ناچ	1	3
چابی	1	4
ہاٹ	1	3
ڈاگ	1	3
عضو	1	3
تجوری	1	5
ہنگامہ	1	6
ایرر	1	4
گیلے	1	4
سترہ	1	4
اناڑی	1	5
چیچک	1	4
مہارانی	1	7
چوم	1	3
یونان	1	5
پارتھینون	1	9
راستوں	1	6
لیتی	1	4
نگل	1	3
چاںد	1	4
کرنوں	1	5
یوتھ	1	4
چومنا	1	5
آاچ	1	3
شرم	1	3
آنی	1	3
جبہ	1	3
جانشین	1	6
وصول	1	4
اثاثوں	1	6
واجبات	1	6
مروڑ	1	4
وفات	1	4
لگن	1	3
توہین	1	5
نہاد	1	4
ملازم	1	5
عدم	1	3
اطمینان	1	7
دوستوییی	1	8
کش	1	2
تارامی	1	6
ابھارتی	1	7
-قبل	1	4
آبادیاں	1	7
ورکنگ	1	5
انگلیاں	1	7
ڈیٹس	1	4
تقرر	1	4
اسٹار	1	5
قرضہ	1	4
جات	1	3
ذخائر	1	5
یوکون	1	5
انجینئرنگ	1	9
ڈنر	1	3
لنگر	1	4
زنجیروں	1	7
موٹرز	1	5
مونگفلی	1	7
کاپا	1	4
ایکسپلورر	1	9
کرکش	1	4
موٹا	1	4
بچھڑا	1	5
ملو	1	3
رد	1	2
باڑے	1	4
لبریز	1	5
مطمعن	1	5
تھیلے	1	5
جماعت	1	5
پاپکارن	1	7
بفیلو	1	5
جینیس	1	5
تھوکنے	1	6
وسطی	1	4
آئرش	1	4
گھرگھرانا	1	9
فائر	1	4
فلائی	1	5
جائز	1	4
کالر	1	4
نیکنگ	1	5
وی	1	2
شعبوں	1	5
جوتے	1	4
چاندنی	1	6
پاانس	1	5
چوٹیوں	1	6
سوریودی	1	7
لاجواب	1	6
ماؤنٹ	1	5
سیر	1	3
چہل	1	3
قدمی	1	4
چھٹیوں	1	6
ستا	1	3
اشج	1	3
پائن	1	4
سایوں	1	5
مہک	1	3
والدہ	1	5
پیارا	1	5
بلاتا	1	5
میریز	1	5
پھلیاں	1	6
بولے	1	4
آلے	1	3
مشینری	1	6
دیکھے	1	5
نوکرانیوں	1	9
سپاہی	1	5
بلبلوں	1	6
فلوٹ	1	4
ہنیمون	1	6
کٹی	1	3
برمودا	1	6
ہوٹلوں	1	6
قرآن	1	4
میکریل	1	6
بدسورت	1	6
بحران	1	5
ضروریات	1	7
ہوسکتے	1	6
کینیڈی	1	6
میکلن	1	5
ساٹھ	1	4
خریدے	1	5
پچاس	1	4
محکمہ	1	5
اسٹورز	1	6
بیچ	1	3
گھبرا	1	5
کھلانا	1	6
اوور	1	4
ڈیوس	1	4
بنگو	1	4
جشن	1	3
مالیاتی	1	7
جادوگروں	1	8
ٹرے	1	3
پاپا	1	4
ٹوسٹ	1	4
خرگوشوں	1	7
ویڈنگ	1	5
والڈورف	1	7
پوسٹروں	1	7
دولہا	1	5
بتھ	1	3
سائن	1	4
کھڑکیاں	1	7
رانی	1	4
بکری	1	4
خیرمقدم	1	7
نمک	1	3
ذائقہ	1	5
خوشحالی	1	7
شاسنکال	1	7
کیسل	1	4
جمعکاروں	1	8
مکانات	1	6
قبرستان	1	7
گلہری	1	5
درجنوں	1	6
آجر	1	3
داؤد	1	4
گولیت	1	5
برابر	1	5
فوڑا	1	4
کارخانے	1	7
جین	1	3
رگڑنا	1	5
رگڑ	1	3
میٹنگ	1	5
مزی	1	3
پیٹا	1	4
چرایا	1	5
کمجوسی	1	6
سکیں	1	4
عزم	1	3
جتنا	1	4
لہسن	1	4
خور	1	3
پینٹ	1	4
ورنہ	1	4
پراپرٹیز	1	8
کاش	1	3
بشرطیکہ	1	7
درہم	1	4
برہم	1	4
نفی	1	3
گھماؤ	1	5
گھومتا	1	6
مکڑی	1	4
کھیتوں	1	6
ملازمہ	1	6
پرمودکال	1	8
گھوںسلا	1	7
دئیے	1	4
یوایسو	1	6
ڈرافٹ	1	5
شمالی	1	5
زخمی	1	4
سلور	1	4
اونچے	1	5
مقام	1	4
گرایا	1	5
فوجیوں	1	6
بھری	1	4
نقل	1	3
حمل	1	3
کریش	1	4
فضائی	1	5
حملے	1	4
سکریپ	1	5
ربڑ	1	3
یوم	1	3
ویجی	1	4
کمانڈر	1	6
ہجے	1	3
الٹ	1	3
معکوس	1	5
ہیرو	1	4
کھایا	1	5
مرتھا	1	5
سجایا	1	5
ریورس	1	5
المیرا	1	6
بنیان	1	5
تمغے	1	4
ہیل	1	3
جاپان	1	5
ہوریس	1	5
انگلی	1	5
لمبی	1	4
کریکٹر	1	6
آبائی	1	5
سمور	1	4
ملازمت	1	6
کردئے	1	5
گنتی	1	4
چھڑی	1	4
لفافے	1	5
لورا	1	4
کمروں	1	5
دیوالیہ	1	7
ستارہ	1	5
وہیں	1	4
بیٹ	1	3
پریڈ	1	4
کالز	1	4
مونڈنا	1	6
حرفی	1	4
براؤن	1	5
کچلنے	1	5
خراش	1	4
ٹھنڈی	1	5
ھلہان	1	5
ریفریجریٹر	1	10
لوبان	1	5
جیتا	1	4
لاپرواہ	1	7
رکھتی	1	5
ڈکشنری	1	6
ٹامی	1	4
مشق	1	3
پھرتے	1	5
کھیلتے	1	6
صحافیوں	1	7
بونس	1	4
پروموشن	1	7
واپسی	1	5
سیکورٹی	1	7
گھٹنوں	1	6
سیکیوریٹیز	1	10
انشباگی	1	7
قسمیں	1	5
ہیرا	1	4
پھیری	1	5
دروئنیوجن	1	9
سپتیٹی	1	6
دکھائے	1	6
اللہ	1	4
پکارا	1	5
لکھنا	1	5
غلاموں	1	6
آئیں	1	4
بیمہ	1	4
پردادا	1	6
لگائے	1	5
سجیلا	1	5
انڈرویر	1	7
مارک	1	4
ٹوین	1	4
تحریر	1	5
عتبار	1	5
جیتی	1	4
پنکھوں	1	6
رویہ	1	4
اپددر	1	5
وجود	1	4
داریوں	1	6
شیرف	1	4
ٹھنڈے	1	5
کودنے	1	5
سٹو	1	3
ٹہلنے	1	5
چہلقدمی	1	7
ڈگمگائے	1	7
گھاو	1	4
کاٹو	1	4
جبرائیل	1	7
لمبے	1	4
ماحول	1	5
چھلانگ	1	6
نوے	1	3
آدم	1	3
رمی	1	3
لائسنس	1	6
تھاپ	1	4
چمگادڑ	1	6
پورچ	1	4
سموہت	1	5
اجنبیوں	1	7
چھوتی	1	5
ہل	1	2
آڈیٹر	1	5
خسارہ	1	5
رپورٹرز	1	7
ہللویاہ	1	7
بکھری	1	5
بناتی	1	5
فیکلٹی	1	6
ہیرالڈ	1	6
گاتے	1	4
پاک	1	3
معتدل	1	5
گنہگاروں	1	8
صلح	1	3
آنندپورن	1	8
قوموں	1	5
ملکوتی	1	6
اللحم	1	5
تار	1	3
گاڑیاں	1	6
گونج	1	4
شکوک	1	4
شبہات	1	5
گارڈ	1	4
پوروچنتیت	1	9
عدالتوں	1	7
چلایا	1	5
لاگو	1	4
علیحدہ	1	6
لانا	1	4
ضمیر	1	4
متفقہ	1	5
ایونٹ	1	5
بنچ	1	3
​​نہیں	1	6
بکھرے	1	5
سینگ	1	4
بیورو	1	5
کھلے	1	4
سیٹ	1	3
قول	1	3
سود	1	3
سپاٹ	1	4
جاز	1	3
سیانا	1	5
دوچار	1	5
ہارن	1	4
ایکسچینج	1	8
بروکر	1	5
قاصد	1	4
کلیولینڈ	1	8
جگ	1	2
منطقی	1	5
نلکوں	1	5
جنٹلمین	1	7
کڈ	1	2
تجزیہ	1	5
یانکی	1	5
لگانا	1	5
ماری	1	4
یتیم	1	4
جعلسازی	1	7
سمجھا	1	5
خطبہ	1	4
رائس	1	4
ٹمٹمانے	1	7
بلٹ	1	3
اچھال	1	5
کشش	1	3
متفق	1	4
بوجھ	1	4
بک	1	2
کورونر	1	6
طے	1	2
تردید	1	5
مسافروں	1	7
سججنوں	1	6
طاقتور	1	6
پھینکے	1	6
چرا	1	3
ڈکیتی	1	5
باقاعدگی	1	8
مٹھی	1	4
شرمندا	1	6
ملن	1	3
سنیئے	1	5
بستی	1	4
کوائف	1	5
حساس	1	4
سنویدنشیلتا	1	11
دیکھی	1	5
دوم	1	3
امتحان	1	6
ہؤا	1	3
مبینہ	1	5
واقعاتی	1	7
سائنس	1	5
سیدھی	1	5
اعتراف	1	6
چھدرت	1	5
طمانچہ	1	6
کھدی	1	4
ہتھیار	1	6
کردہ	1	4
قدرے	1	4
مسح	1	3
تیکشنتا	1	7
ضد	1	2
پنوچھی	1	6
ڈیک	1	3
بارودی	1	6
سرنگ	1	4
برتن	1	4
گیراج	1	5
ضمنی	1	4
دلائل	1	5
پرہیز	1	5
جانچنے	1	6
لوتھڑے	1	6
سنہری	1	5
مبلغ	1	4
خونی	1	4
اکٹھا	1	5
محرکات	1	6
بیٹھتے	1	6
لٹکا	1	4
متوقع	1	5
اشتہارات	1	8
اشتہار	1	6
فقرہ	1	4
بانس	1	4
اپیلوں	1	6
کلکس	1	4
سیلزمین	1	7
واستکار	1	7
نرم	1	3
تکنیک	1	5
ہنستا	1	5
ٹیکنیکس	1	7
ٹکرانا	1	6
پوٹ	1	3
عطیہ	1	4
جتھا	1	4
وفف	1	3
قاتلانہ	1	7
نیلی	1	4
للکار	1	5
چلتی	1	4
کاروں	1	5
عصبی	1	4
درمیانے	1	7
پینٹنگ	1	6
کیسی	1	4
کاریں	1	5
مارنے	1	5
الیکٹرک	1	7
چیئر	1	4
اقوال	1	5
گائے	1	4
پوشیدہ	1	6
بڑھیں	1	5
آؤٹ	1	3
گھسیٹنے	1	7
شرمندہ	1	6
مہتوہین	1	7
مشورے	1	5
اترنے	1	5
تصوراتی	1	7
ڈراپ	1	4
جملے	1	4
راکی	1	4
​​حاصل	1	6
جملہ	1	4
مورھ	1	4
جاسوسی	1	6
موکل	1	4
دالان	1	5
چپکی	1	4
رشتہ	1	4
داروں	1	5
گھما	1	4
بوائے	1	5
غلطیوں	1	6
شکایت	1	5
ڈیمپسی	1	6
پھاڑنا	1	6
مشاہدات	1	7
دوڑا	1	4
ٹرائل	1	5
کھینچ	1	5
بگاڑنا	1	6
آدھا	1	4
قدموں	1	5
کنونشن	1	6
سمارٹ	1	5
ریمارکس	1	7
مکین	1	4
سننی	1	4
عبور	1	4
غنڈہ	1	4
بچنے	1	4
درہ	1	3
بہلانا	1	6
ہارڈی	1	5
چین	1	3
ثبت	1	3
ٹکٹوں	1	5
لونگا	1	5
لاک	1	3
ڈسپلے	1	5
کیک	1	3
ناانصافی	1	8
جللاد	1	5
سوینبھو	1	7
انتقام	1	6
جمہوریت	1	7
معصومیت	1	7
اوپن	1	4
نمبرز	1	5
اننگز	1	5
تمسخر	1	5
لگاتے	1	5
تھنڈر	1	5
چنگھاڑ	1	6
کھل	1	3
بہا	1	3
نومبر	1	5
ٹیکل	1	4
سلیش	1	4
اینڈریو	1	7
ہیڈ	1	3
کویںس	1	5
جدا	1	3
بلیوں	1	5
گارڈن	1	5
سٹیون	1	5
قد	1	2
-ان	1	3
اسٹیک	1	5
اڑا	1	3
ہنگ	1	3
اصطلاح	1	6
تکبر	1	4
تعمیری	1	6
مانو	1	4
تجربہ	1	5
حفظ	1	3
ٹورنامنٹ	1	8
اترو	1	4
سرکل	1	4
باربرا	1	6
لانگ	1	4
لنگ	1	3
شاور	1	4
لمبا	1	4
اختلاف	1	6
سوئچنگ	1	6
ملاحظہ	1	6
مقابل	1	5
جمبو	1	4
قدرت	1	4
ٹکٹیں	1	5
بولو	1	4
جعلی	1	4
مارنا	1	5
گٹر	1	3
ویں	1	3
وائلڈ	1	5
احتمالات	1	8
ون	1	2
لائٹس	1	5
متزلزل	1	6
کہوں	1	4
