word_form	frequency	length
yhtäläisesti	2	12
vähemmistöön	2	12
onnistutaan	2	11
liitetty	2	8
vihreää	2	7
pohdittava	2	10
arvioimassa	2	11
arvioimisessa	2	13
kansainvälisistä	2	16
täysimääräisiä	2	14
yhteistyökumppaneita	2	20
suunnattavassa	2	14
tiedotuksessa	2	13
hiltrud	2	7
breyer	2	6
lívia	2	5
járóka	2	6
agustín	2	7
díaz	2	4
mera	2	4
consuegra	2	9
sylviayvonne	2	12
kaufmann	2	8
dáil	2	4
energiaministerin	2	17
itsenäisen	2	10
historian	2	9
gaeltachtalueiden	2	17
iirinkielisten	2	14
opetusministeriön	2	17
puheenjohtajakauden	2	19
tärkeimmästä	2	12
isonbritannian	2	14
times	2	5
emotrmenojen	2	12
varmistus	2	9
hallintokomitean	2	16
cocobu	2	6
lainmukaisuudesta	2	17
kyseenalaiseksi	2	15
tileistä	2	8
lausunnoksi	2	11
korjaaviin	2	10
kielteisten	2	11
selkeään	2	8
esittämiseen	2	12
selkeyttämistä	2	14
varaumia	2	8
puhdas	2	6
todellisen	2	10
velvollisuutena	2	15
kohteen	2	7
kiinnittänyt	2	12
välttämättömät	2	14
antaakseen	2	10
oikeaa	2	6
kuvaa	2	5
tehtäväkseen	2	12
heikkojen	2	9
vaikeita	2	8
parannettu	2	10
havaintoja	2	10
tilintarkastajan	2	16
oikeaaikainen	2	13
tarjosi	2	7
avoimelle	2	9
asianmukaisuus	2	14
hyväksyttävälle	2	15
toteutamme	2	10
vaikeata	2	8
veronmaksajien	2	14
täsmällisesti	2	13
edistänyt	2	9
lyhyeen	2	7
osatekijät	2	10
kohteiden	2	9
alustavaa	2	9
vuosikertomukseen	2	17
laajasti	2	8
verkkosivuilla	2	14
lehdistön	2	9
kuuluvassa	2	10
velvoitteita	2	12
toimittamisen	2	13
kertomuksiin	2	12
ystävällistä	2	12
kaltainen	2	9
nimittänyt	2	10
tavasta	2	7
rahoitusasetus	2	14
sisällytettiin	2	14
rahoitusasetukseen	2	18
toteutettiin	2	12
rahoitusasetusta	2	16
tekisivät	2	9
uudistukset	2	11
vaarantaisivat	2	14
laajemmalle	2	11
alustavaan	2	10
toivon	2	6
instituutiot	2	12
tarkastusviraston	2	17
pääjohtaja	2	10
kulkee	2	6
monessa	2	7
toteuttamiin	2	12
tilintarkastuksiin	2	18
luonnokseen	2	11
muuttamalla	2	11
keskellä	2	8
aloitin	2	7
noudatan	2	8
teen	2	4
lähimenneisyydessä	2	18
valittiin	2	9
kansanedustajana	2	16
mainitusta	2	10
sai	2	3
osakseen	2	8
merkittäviin	2	12
tukijärjestelmää	2	16
ollaan	2	6
muuttamassa	2	11
tammikuussa	2	11
ceadryhmän	2	10
ryhmä	2	5
metodologiaa	2	12
tarkastusmallin	2	15
etuoikeus	2	9
tilintarkastustoimia	2	20
-standardeja	2	12
-metodeja	2	9
-tekniikoita	2	12
oikeaaikaisuuden	2	16
atkpohjaisen	2	12
assyst	2	6
laadunvalvontatoimet	2	20
ylläpitämisessä	2	15
tilintarkastajille	2	18
otin	2	4
dokumentoinnin	2	14
dokumentaatiota	2	15
sisältäisi	2	10
otamme	2	6
sopeutumaan	2	11
tarkastuksesta	2	14
tehtäviini	2	10
menettelytapoja	2	15
jatkotutkimuksia	2	16
tarkastusosastoille	2	19
ilmiantoja	2	10
konkreettiset	2	13
toimita	2	7
analysoidaan	2	12
niinkin	2	7
lähiaikoina	2	11
mainitsin	2	9
antamassani	2	11
yksityiskohtaisemmin	2	20
huolenaihe	2	10
totesin	2	7
hallitukselle	2	13
joutuisi	2	8
curriculum	2	10
vitae	2	5
kyselylomakkeen	2	15
vahvistetut	2	11
kriteerit	2	9
naimisissa	2	10
opinnot	2	7
katolinen	2	9
maisterin	2	9
british	2	7
cambridgen	2	10
opintomatka	2	11
assistentti	2	11
overpeltin	2	10
varapääministerin	2	17
rahaasioita	2	11
puolustusministeri	2	18
velvoitettiin	2	13
kirjanpidon	2	11
pitäviä	2	7
virheitä	2	8
selvittäminen	2	13
hankintaa	2	9
pyrkimyksiin	2	12
toteutuu	2	8
esittelee	2	9
yksiselitteisesti	2	17
moitteeton	2	10
varainhoitoon	2	13
ponnistusten	2	12
johdettu	2	8
mitattavissa	2	12
erillään	2	8
hallintokulttuurin	2	18
koituva	2	7
riipu	2	5
raportoimiseen	2	14
riittäviin	2	10
luotettaviin	2	12
laatinut	2	8
luottamukseen	2	13
joukkoon	2	8
johti	2	5
selkeytetty	2	11
tukijärjestelmistä	2	18
joustavia	2	9
laajentamalla	2	13
tarkastuselinten	2	16
silmällä	2	8
enimmäkseen	2	11
saatuihin	2	9
foorumi	2	7
hallinnointiin	2	14
kokonaisuutena	2	14
laajentumista	2	13
rakenteet	2	9
poikkeavat	2	10
general	2	7
tarkistettiin	2	13
rakenteita	2	10
uskoisin	2	8
tilintarkastuselin	2	18
vasten	2	6
vältän	2	6
tilanteita	2	10
ylläpitäminen	2	13
viimeaikaisia	2	13
vallitessa	2	10
julkistalouden	2	14
tukevaan	2	8
neuvonantajaksi	2	15
minusta	2	7
parhaat	2	7
ammattipätevyyttä	2	17
nimittämiseeni	2	14
complutense	2	11
yliopistoon	2	11
baleaarien	2	10
johdolla	2	8
oikeustieteellisen	2	18
tiedekunnan	2	11
julkaissut	2	10
hajauttaminen	2	13
sistema	2	7
financiero	2	10
española	2	8
materia	2	7
control	2	7
hacienda	2	8
estatal	2	7
tribunal	2	8
cuentas	2	7
tributarias	2	11
entre	2	5
los	2	3
haciendas	2	9
poder	2	5
estado	2	6
autonómica	2	10
presupuestos	2	12
tributarios	2	11
precios	2	7
régimen	2	7
europea	2	7
nuevas	2	6
reglas	2	6
determinación	2	13
base	2	4
impuesto	2	8
congress	2	8
senaatin	2	8
professorina	2	12
erilaisissa	2	11
verolainsäädännön	2	17
hallitustenvälisen	2	18
rahaston	2	8
estudios	2	8
informe	2	7
gestión	2	7
muistutuksen	2	12
virheet	2	7
menoja	2	6
emotr:n	2	7
tukiosasto	2	10
tarkastuslausumassa	2	19
kriteereitä	2	11
ponnisteltava	2	13
kokoukseen	2	10
ratkaisevalla	2	13
hyvänsä	2	7
totta	2	5
yleisellä	2	9
tasoon	2	6
terve	2	5
perimättä	2	9
hallinnoijan	2	12
toimivaltuuksia	2	15
toteuttamia	2	11
samanaikaisen	2	13
tulevaa	2	7
aste	2	4
minimoimalla	2	12
summia	2	6
loogista	2	8
suunnataan	2	10
normi	2	5
aloitettu	2	9
sanotaan	2	8
ristiriitaisia	2	14
mukaa	2	5
ulkoinen	2	8
yhdistetty	2	10
valvontaelimet	2	14
valvontamenettelyitä	2	20
olisiko	2	7
lähentämään	2	11
mitenkään	2	9
tarvitsematta	2	13
julkisissa	2	10
ammattimaisia	2	13
muunlaisiin	2	11
toimintaani	2	11
toiminnalla	2	11
talous	2	6
olennaisena	2	11
parissa	2	7
asetuksilla	2	11
johdin	2	6
pankin	2	6
keskusteluissa	2	14
vuotena	2	7
vastasi	2	7
työryhmää	2	9
vailla	2	6
pitkälti	2	8
etuun	2	5
vastaanottamatta	2	16
uudestaan	2	9
kyselyyn	2	8
eurooppaoikeuden	2	16
tarkastusvirastossa	2	19
toimittamien	2	12
tukirahaston	2	12
emotr	2	5
tukiosaston	2	11
indepd	2	6
indústrias	2	10
participações	2	13
defesa	2	6
sa	2	2
europolin	2	9
johtamistavan	2	13
tukiohjelmassa	2	14
sigma	2	5
petostentorjuntaa	2	17
käsitteleviin	2	13
työryhmiin	2	10
petostentorjunnan	2	17
neuvoaantavassa	2	15
cocolaf	2	7
koostuvaan	2	10
työryhmään	2	10
seuraavilla	2	11
hiili-	2	6
ehty	2	4
tarkastusmallista	2	17
laadunvarmentamis-	2	18
kehitystehtävistä	2	17
ceadtarkastusryhmän	2	19
horisontaaliset	2	15
tilintarkastustoimet	2	20
hallintoasioiden	2	16
rahoitustarkastusta	2	19
käsitteleviä	2	12
wynnin	2	6
tarkoin	2	7
korostettiin	2	12
oltiin	2	6
tietysti	2	8
laajassa	2	8
korjaamisessa	2	13
myöntävän	2	9
vahvoja	2	7
heikkoja	2	8
tarkastustensa	2	14
suunnittelu	2	11
saavutettujen	2	13
säännöllinen	2	12
erityiskertomukset	2	18
huomiot	2	7
erityistarkastuksia	2	19
yksinkertaistamaan	2	18
lausuntoon	2	10
perussopimusten	2	15
toimina	2	7
tärkeämpi	2	9
lähestymistapaan	2	16
nykytilanteessa	2	15
toimintatapaan	2	14
nopeuttamaan	2	12
päätösmenettely	2	15
laajempaan	2	10
päättänyt	2	9
hoitavat	2	8
nimitykseni	2	11
osallistuin	2	11
mukauttamisessa	2	15
esittelijänä	2	12
hyväksymiseen	2	13
luottaa	2	7
jaoston	2	7
ammatillinen	2	12
vastuualueenaan	2	15
maakuntien	2	10
paluu	2	5
luissyliopisto	2	14
kursseja	2	8
tutkimustoimintaa	2	17
helmikuussa	2	11
asettaman	2	9
järjestäytyneen	2	15
rikollisuuden	2	13
torjunnasta	2	11
asiantuntijaryhmän	2	18
kiinnostunut	2	12
amerikan	2	8
keskusteluihin	2	14
ranska	2	6
kielen	2	6
tra	2	3
fasc	2	4
globalizzazione	2	15
napoli	2	6
controllo	2	9
defence	2	7
corruption	2	10
public	2	6
delle	2	5
libertà	2	7
giudice	2	7
costituzionale	2	14
muuttujia	2	9
vaikuttavuus	2	12
kuvata	2	6
tyhjentävästi	2	13
moitteettomuutta	2	16
muutamiin	2	9
osiota	2	6
varsinaisia	2	11
mahdollisista	2	13
puutteita	2	9
kieltä	2	6
kansalaisilla	2	13
kuulemistilaisuuden	2	19
laadittiin	2	10
säädökset	2	9
säännöstö	2	9
tällaisilta	2	11
ammattiurani	2	12
vastapuolen	2	11
maine	2	5
perustuisivat	2	13
kytkökset	2	9
heinäkuuhun	2	11
rangaistaan	2	11
näkisi	2	6
suuntaisesti	2	12
toimintaohjelmassa	2	18
suunnitellut	2	12
tarvittavin	2	11
epäämisperusteita	2	17
ilmaisemiseen	2	13
liittyykö	2	9
ilmaus	2	6
ratifioinut	2	11
salassapidon	2	12
pankeille	2	9
pankkeja	2	8
valmistelemia	2	13
ehdotettuihin	2	13
vuosittaisiin	2	13
talousarvioihin	2	15
työohjelmia	2	11
pelastuspalvelua	2	16
hätäsuunnitelmia	2	16
ympäristöongelmien	2	18
tietoverkkojen	2	14
tarjottavan	2	11
kerättyjä	2	9
kokoamat	2	8
täsmällisiä	2	11
kohtuuton	2	9
luetelmakohdan	2	14
ilmaisemista	2	12
saatavuudelle	2	13
jolta	2	5
haluttua	2	8
toimielimelle	2	13
elimelle	2	8
tilanteet	2	9
lukuunottamatta	2	15
aiheutuvan	2	10
haitan	2	6
sanalla	2	7
aiheutuva	2	9
haitta	2	6
vaihtoehdot	2	11
tiedottavat	2	11
ilmoituksilla	2	13
määräajoista	2	12
huolehtivat	2	11
vastaanottamiselle	2	18
mielipiteet	2	11
ilmoittamisesta	2	15
hallintotoimi	2	13
pyynnössä	2	9
tehneelle	2	9
perusteluihin	2	13
ilmoitettuna	2	12
jättänyt	2	8
laajuuden	2	9
kohtuullisessa	2	14
ajassa	2	6
alkuperäisessä	2	14
työjärjestyksensä	2	17
mukautusten	2	11
elää	2	4
talouskomission	2	15
pilarista	2	9
velvoitteensa	2	13
jäsentä	2	7
pyrki	2	5
yleissopimukseen	2	16
suunnitelmiin	2	13
edellytykseksi	2	14
ympäristövaliokunnan	2	20
mene	2	4
määrällä	2	8
pnumero	2	7
lienemann	2	9
sonik	2	5
wijkman	2	7
satamapalveluiden	2	17
merisatamapalvelujen	2	20
avaintekijä	2	11
kumpikaan	2	9
satamapalveluja	2	15
korvaukset	2	10
enemmistön	2	10
luotsipalvelut	2	14
kohdista	2	8
työasiakirja	2	12
aluksi	2	6
kuulemistilaisuuteen	2	20
federation	2	10
private	2	7
port	2	4
operators	2	9
feport	2	6
eba	2	3
varustamoyhdistysten	2	20
etf	2	3
tunnustanut	2	11
oikeudenmukaisten	2	17
kilpailuedellytysten	2	20
tarpeellisuuden	2	15
tärkeämpinä	2	11
työpaikat	2	9
edellisessä	2	11
päätelmien	2	10
moni	2	4
epäsuoraa	2	9
itsenäisissä	2	12
satamaliikenteen	2	16
omahuolinnasta	2	14
päätäntävaltaan	2	15
käymissä	2	8
sovellettaisi	2	13
päässeet	2	8
pääsemässä	2	10
hankkimalla	2	11
maaalaan	2	8
hankkija	2	8
valtiontuki	2	11
syrjivät	2	8
maantieteellisillä	2	18
satamiin	2	8
äänestää	2	8
satamasta	2	9
satamaan	2	8
toimivaltaista	2	14
rajoittamisella'	2	16
palveluntarjoajien	2	18
kapasiteettiin	2	14
luokat	2	6
satamatilan	2	11
jaon	2	4
julkistetun	2	11
vakuutussuojaa	2	14
turvallisuus-	2	13
ympäristövaatimusten	2	20
hintaa	2	6
kiinteään	2	9
kohdistuvaan	2	12
ammattiin	2	9
maksua	2	6
valintansa	2	10
asianosaisille	2	14
rajoittamista	2	13
satamapalvelua	2	14
kutsu	2	5
käyttöönsä	2	10
valintaperusteet	2	16
aineellinen	2	11
palveluntarjoajaa	2	17
varata	2	6
kautena	2	7
haltuun	2	7
markkinaarvoa	2	13
kiinteän	2	8
aiheutuviin	2	11
voimaantulopäivänä	2	18
toimiluvista	2	12
merkittäviksi	2	13
investointi	2	11
parantavat	2	10
aloille	2	7
meritekniset	2	12
meriteknisten	2	13
tasapuoliset	2	12
vapautus	2	8
luotsauksesta	2	13
erityisolosuhteet	2	17
millainen	2	9
matkailuvaliokuntaa	2	19
syitä	2	5
tuloksen	2	8
ehdotamme	2	9
päätavoitteen	2	13
kilpailuun	2	10
mantovani	2	9
lancker	2	7
direktiiviehdotus	2	17
vetää	2	5
vastustusta	2	11
idc:hen	2	7
council	2	7
liitto	2	6
huomionarvoista	2	15
demokraattinen	2	14
kehystä	2	7
työlainsäädäntö	2	15
kilpailevat	2	11
kilpailuasemansa	2	16
olisikaan	2	9
käsitys	2	7
laajamittaista	2	14
investoinnin	2	12
direktiivistä	2	13
asemasta	2	8
toteuttanut	2	11
etsiä	2	5
suorastaan	2	10
nykymuodossaan	2	14
ratkaista	2	9
toivomisen	2	10
purkamiseen	2	11
sekin	2	5
mittakaavassa	2	13
ammattiliiton	2	13
työoloja	2	8
uimavesien	2	10
käsittelynsä	2	12
kutsuttava	2	10
sovittelu	2	9
perustavan	2	10
kokouksensa	2	11
trakatellisin	2	13
epävirallisesti	2	15
laatunormien	2	12
yksimielisyyteen	2	16
kokoontui	2	9
komissaari	2	10
neuvottelutulos	2	15
selkeillä	2	9
puheenjohtajavaltio	2	19
puheenjohtajat	2	14
totesivat	2	9
hyväksytyksi	2	12
toimittivat	2	11
lupakirjojen	2	12
ilmaliikenteen	2	14
tasapainoon	2	11
toiminnallisten	2	15
neuvoteltu	2	10
vähäiset	2	8
hyväksyttäviä	2	13
ehdottamat	2	10
ongelmakohtien	2	14
taidon	2	6
turvallisuussyistä	2	18
lupakirjat	2	10
kelpuutukset	2	12
vapautetaan	2	11
ikä-	2	4
tarpeettomien	2	13
jeanlouis	2	9
bourlanges	2	10
nigel	2	5
farage	2	6
johan	2	5
hecke	2	5
yritysneuvoston	2	15
tiedottamis-	2	12
kuulemismenettelyn	2	18
yhteisönlaajuisissa	2	19
yritysryhmissä	2	14
joukkovähentämistä	2	18
kolmatta	2	8
kilpailupolitiikan	2	18
koheesiopolitiikka	2	18
liity	2	5
lähtee	2	6
siirtämisestä	2	13
menetyksiin	2	11
tarjoa	2	6
kokonaisvaltaisia	2	17
ilmenevien	2	10
hätätoimenpiteenä	2	17
vakavuutta	2	10
perustuslaista	2	14
perusteltuja	2	12
elinvoimaisuuden	2	16
koettelee	2	9
sanottuja	2	9
työvoimavaltaisia	2	17
vaatetus-	2	9
kenkäteollisuutta	2	17
kaapeli-	2	8
puualaa	2	7
pääomavaltaisia	2	15
kone-	2	5
telakka-	2	8
lentokone-	2	10
palveluammatteihin	2	18
logistiikkapalveluja	2	20
tunnontarkasti	2	14
sulkemis-	2	9
siirtymisprosesseja	2	19
noudattaneet	2	12
seuraamiseksi	2	13
luotaisiin	2	10
dublinin	2	8
koheesiopolitiikkaa	2	19
aluesuunnittelua	2	16
laadittavien	2	12
päätöslauselmalla	2	17
työmarkkinasuhteiden	2	20
seurantakeskusta	2	16
tutkimiseen	2	11
pyrittäisiin	2	12
menetetään	2	10
yhdenmukaista	2	13
yksityiskohtaisten	2	18
vastuuhenkilöjen	2	16
yrityksiltä	2	11
tuotantoyksiköiden	2	18
sosiaalilausekkeen	2	18
sisällyttämiseksi	2	17
kokoontumisoikeutta	2	19
ratifioidaan	2	12
sosiaalilausekkeiden	2	20
myönteisillä	2	12
valmistuspaikkojen	2	18
olipa	2	5
valmistuksesta	2	14
työehtoja	2	9
vaikuttamaan	2	12
ostajien	2	8
valintoihin	2	11
kaltaisen	2	9
koodeksin	2	9
koodeksia	2	9
ohjeena	2	7
vähimmäisvaatimukset	2	20
henkilöstöedustuksen	2	20
rohkaistaan	2	11
aluekehitykseen	2	15
työpaikan	2	9
entisen	2	7
luovien	2	7
haittavaikutusten	2	17
teollisuuteen	2	13
lukuisien	2	9
alueesta	2	8
talouskehitykseen	2	17
huolen	2	6
kasvattaa	2	9
tuotantokustannusten	2	20
viimeaikaiset	2	13
tarkoittavat	2	12
palkan	2	6
helppoa	2	7
tilastointivälinettä	2	20
tuoreessa	2	9
sillard	2	7
matalapalkkaisiin	2	17
kaukana	2	7
perässä	2	7
kehitystyön	2	11
johtaisi	2	8
uudistaa	2	8
vahvistaisi	2	11
täystyöllisyys	2	14
tärkeiksi	2	9
edistäisivät	2	12
estettävä	2	9
valtiontukien	2	13
vaihtoehtona	2	12
seurantakeskuksen	2	17
tosiasialliset	2	14
tasoittaa	2	9
ennakoimiseksi	2	14
myöntäessään	2	12
yritysneuvostoja	2	16
ammattijärjestöjen	2	18
toimintatavat	2	13
ennakoimaan	2	11
alentamalla	2	11
palkkoja	2	8
siirtymään	2	10
laadukasta	2	10
hanna	2	5
foltynkubicka	2	13
yiannakis	2	9
matsis	2	6
lausuntoluonnoksen	2	18
monitoimisen	2	12
metsästrategiassa	2	17
ympäristöarvoihin	2	17
toteutumiseen	2	13
joiltakin	2	9
vaikuttavan	2	11
ympäristöhaasteiden	2	19
valtava	2	7
metsästrategiaa	2	15
koskemattomien	2	14
rio	2	3
huippukokous	2	12
korostettu	2	10
hydrologisen	2	12
elinkyvyn	2	9
suojelemalla	2	12
metsäpaloilta	2	13
nopeutuvaan	2	11
paikallishallintojen	2	20
yhteentoimivuuteen	2	18
kehottamaan	2	11
ominaiset	2	9
laajoista	2	9
metsäpaloista	2	13
metsäpaloongelmat	2	17
parhaan	2	7
luovutaan	2	9
eukalyptuksen	2	13
ympäristöalan	2	13
vahingoittavilta	2	16
tekijöiltä	2	10
puutavarakauppaa	2	16
metsäteollisuudelle	2	19
puulla	2	6
omistussuhteita	2	15
epäselvyyden	2	12
korruption	2	10
tuntuvien	2	9
rangaistusten	2	13
määräämistä	2	11
kauppaavat	2	10
laitonta	2	8
puutavaraa	2	10
tuodusta	2	8
jalostettuja	2	12
valmistettu	2	11
laittomasta	2	11
tullikoodeksin	2	14
luonnonvaraisesta	2	17
jalostamiseen	2	13
raakaaineen	2	11
hiili	2	5
maaperään	2	9
maapallon	2	9
uudistumisen	2	12
lämpenemistä	2	12
kasvihuoneilmiötä	2	17
lieventämään	2	12
saatavaa	2	8
puolin	2	6
tuloihin	2	8
x.	2	2
syvä	2	4
rinnakkaisista	2	14
päämääristä	2	11
y.	2	2
z.	2	2
puualan	2	7
toimeenpanossa	2	14
hyödyntämättömiä	2	16
markkinasovellusten	2	19
rakennusmateriaalina	2	20
pakkausmateriaalina	2	19
energianlähteenä	2	16
uusiutumattomien	2	16
sammuttamiseen	2	14
soveltuvia	2	10
satelliittipohjaisia	2	20
uudenaikaiseen	2	14
huippukokouksissa	2	17
vahvemman	2	9
luonut	2	6
metsäalalle	2	11
näkemyksen	2	10
metsänhoidosta	2	14
ekologisen	2	10
metsänhoito	2	11
arviointiperusteita	2	19
metsäkysymyksistä	2	17
metsäkomiteaa	2	13
vaarojen	2	8
myrskyjen	2	9
kehitysohjelmissa	2	17
hoitometsien	2	12
erottamisen	2	11
puutteellinen	2	13
vältettäisiin	2	13
-verkoston	2	10
yhdistämiseen	2	13
suunnattuja	2	11
uusiutuvana	2	11
metsäteollisuuden	2	17
lämmöntuotantoa	2	15
suosia	2	6
metsäyritysten	2	14
metsänomistajia	2	15
voittamiseksi	2	13
puu-	2	4
saatavat	2	8
verotuksellisia	2	15
tähtäävät	2	9
eroosion	2	8
suorittavat	2	11
kohdeltava	2	10
metsänomistajien	2	16
varmuuden	2	9
sopivina	2	8
korkealle	2	9
konkreettisten	2	14
suunniteltiin	2	13
vastauksena	2	11
esitellään	2	10
seuraavaksi	2	11
ekologinen	2	10
hoidetaan	2	9
alueista	2	8
hehtaarilla	2	11
metsätaloudella	2	15
suojelussa	2	10
muodostama	2	10
jalostusarvoketju	2	17
perustetun	2	10
talousyhteisön	2	14
puutavaran	2	10
yhteisellä	2	10
tavoitteellisen	2	15
suurimmalta	2	11
säädöksellä	2	11
tehdyillä	2	9
päätöksillä	2	11
maatilojen	2	10
kuudes	2	6
voimavarat	2	10
kilpailussa	2	11
työllisyydelle	2	14
osapuolilla	2	11
edistetä	2	8
metsätalouteen	2	14
politiikanaloja	2	15
ekosysteemien	2	13
sopeutetaan	2	11
eu:hun	2	6
muuttamisella	2	13
ottamiseen	2	10
yhteiskunnallisiin	2	18
riippuvaisten	2	13
kansanryhmien	2	13
seuranta-	2	9
golik	2	5
witold	2	6
tomczak	2	7
vesiluonnonvarojen	2	18
säilyttämisestä	2	15
velvoitteen	2	11
kieltoalueeseen	2	15
suojaalueeseen	2	14
laajamittainen	2	14
tärkeästä	2	9
pohjanmeren	2	11
nsrac:n	2	7
neuvontaa	2	9
yhteisöjä	2	9
suositteli	2	10
odotettaessa	2	12
huomautti	2	9
kannattivat	2	11
kyseisille	2	10
kieltoalueiden	2	14
määrällisten	2	12
kannattavat	2	11
kampelakalojen	2	14
nsrac:in	2	8
suojata	2	7
tarkoitetuilta	2	14
aluksilta	2	9
suosituksiin	2	12
tärkeämpiä	2	10
yleistila	2	9
eteläisen	2	9
kalastusjärjestö	2	16
tonnikalalaivastolle	2	20
valtamerellä	2	12
cookinsaarten	2	13
neljälle	2	8
nuottaalukselle	2	15
nuottaalusten	2	13
portugali	2	9
lisenssin	2	9
nuottaaluksen	2	13
alakohtaiselle	2	14
suunnitelmalle	2	14
alakohtaiseen	2	13
sekakomiteassa	2	14
merimies	2	8
tarkkailija	2	11
läsnäolon	2	9
kalastussuunnitelman	2	20
syntymistä	2	10
kommentit	2	9
summan	2	6
toisinaan	2	9
toisissa	2	8
luomisen	2	8
läsnäoloa	2	9
jäänyt	2	6
asenne	2	6
allekirjoittamisen	2	18
tonnikalalaivaston	2	18
tulevaisuudennäkymiä	2	20
sopimuspuolten	2	14
neuvotellut	2	11
pöytäkirjaan	2	12
rahoitusselvitys	2	16
tyypillisiä	2	11
välimuoto	2	9
kokonaiskorvauksesta	2	20
sekakomitea	2	11
myönteiseltä	2	12
muutaman	2	8
lauseketta	2	10
yhteisyrityksiin	2	16
hyötyisi	2	8
muutama	2	7
isosilmätonnikalan	2	18
saaliiksi	2	9
isosilmätonnikaloja	2	19
länsi-	2	6
tieteellisessä	2	14
keltaevätonnikalaa	2	18
kalastetaan	2	11
kalakantoja	2	11
verotetaan	2	10
jälkiarvioinnin	2	15
brigitte	2	8
douay	2	5
samuelsen	2	9
myötävaikuttavat	2	16
toimintasäännöt	2	15
läsnäolo	2	8
kaukaisilla	2	11
yhdennetystä	2	12
tekstien	2	8
parafoivat	2	10
kalastusalukset	2	15
käyttäville	2	11
käyttävän	2	9
aluevesillään	2	13
nykytilanne	2	11
ehdoista	2	8
reagoimaan	2	10
rannikkoyhteisöjen	2	18
kalasäilyke-	2	12
battilocchio	2	12
mariearlette	2	12
carlotti	2	8
nirj	2	4
deva	2	4
martín	2	6
kalastusmenetelmistä	2	20
kalastajien	2	11
elvyttämistoimien	2	17
suhtauduttava	2	13
elvyttämistä	2	12
kalastusmenetelmät	2	18
aineet	2	6
elintärkeitä	2	12
kalastajia	2	10
valikoivuuden	2	13
kokoisina	2	9
soveliaita	2	10
tasoille	2	8
aiheuttavia	2	11
silmäkoon	2	9
poisheitot	2	10
tarjottaisiin	2	13
luvattomien	2	11
havaitsemiseksi	2	15
elinympäristön	2	14
ykp:n	2	5
kalalajien	2	10
hallinnoinnissa	2	15
toimeentulo	2	11
toisille	2	8
pyyntiponnistus	2	15
monivuotisten	2	13
hoitosuunnitelmien	2	18
linjassa	2	8
kohdelajien	2	11
optimointi	2	10
minimointi	2	10
sivusaaliina	2	12
teknisillä	2	10
käynnistämällä	2	14
vapaaehtoinen	2	13
uudistetussa	2	12
alueelliselta	2	13
seitsemättä	2	11
suunnatut	2	9
käyttökelpoista	2	15
alimittaisten	2	13
korvaamiseksi	2	13
aktiivisempi	2	12
lähitulevaisuudessa	2	19
pysyy	2	5
terveellä	2	9
sallisi	2	7
osalliseksi	2	11
yksilöt	2	7
lähestymistavoissa	2	18
sovelias	2	8
kaloihin	2	8
markkinointia	2	13
pyyntiin	2	8
ollenkaan	2	9
sopimuksilla	2	12
laitteet	2	8
laillista	2	9
keskitetysti	2	12
lyhyellä	2	8
osoitettuja	2	11
lähteiden	2	9
tuotettavaan	2	12
lämpöön	2	7
jäähdytykseen	2	13
nostaminen	2	10
toimitusvarmuutta	2	17
riippuvuutta	2	12
öljystä	2	7
kaasusta	2	8
laskea	2	6
lähtökohdat	2	11
tukivälineille	2	14
hyödynnettyjä	2	13
osoittautuvat	2	13
kilpailukykyisten	2	17
myötävaikutettava	2	17
geotermisen	2	11
kaukolämmityksen	2	16
energiantarvetta	2	16
tukivälineet	2	12
vakaiden	2	8
tukiedellytysten	2	16
nykivää	2	7
markkinakehitystä	2	17
tukijärjestelmien	2	17
hyödyntäviä	2	11
koosta	2	6
kilpailukykyisin	2	16
seuraavanlaisia	2	15
liittyville	2	11
yhteistuotannon	2	15
myönnetyistä	2	12
tekniikat	2	9
perustuviin	2	11
tekniikkoihin	2	13
tehokkailla	2	11
tukijärjestelmiä	2	16
laajentamaan	2	12
rakennuksia	2	11
energiapolitiikan	2	17
rajallisia	2	10
hyödynnetä	2	10
vauhtia	2	7
biomassalla	2	11
kaikkiaan	2	9
itävallassa	2	11
liitteet	2	8
pitkäaikaista	2	13
teollisuudenalojen	2	18
vakaa	2	5
marraskuun	2	10
kokonaiskulutuksesta	2	20
kasvaneet	2	9
lisätoimia	2	10
eteen	2	5
tarpeellisuudesta	2	17
fossiilisiin	2	12
suurempia	2	9
toivotulla	2	10
loppuhuomautus	2	14
by	2	2
investment	2	10
policies	2	8
have	2	4
is	2	2
erec	2	4
diagram	2	7
strong	2	6
imbalance	2	9
cooling	2	7
as	2	2
capacity	2	8
th	2	2
more	2	4
fuels	2	5
average	2	7
countries	2	9
potential	2	9
only	2	4
cyprus	2	6
end	2	3
collectors	2	10
eu15	2	4
square	2	6
metres	2	6
increase	2	8
led	2	3
example	2	7
share	2	5
geothermal	2	10
favorable	2	9
included	2	8
directive	2	9
ec	2	2
promotion	2	9
correspond	2	10
roughly	2	7
can	2	3
come	2	4
heat	2	4
that	2	4
policy	2	6
arvoisa	2	7
pyysitte	2	8
päivätyllä	2	10
kirjeellä	2	9
itre	2	4
oikeusperustaksi	2	16
liitetyssä	2	10
julistaa	2	8
konferenssin	2	12
mahdollistamalla	2	16
energiamuodot	2	13
energiaksi	2	10
rakentamiseksi	2	14
kunnioittavasti	2	15
tarkoittavan	2	12
